,CO_IES,CO_CATEGORIA_ADMINISTRATIVA,CO_ORGANIZACAO_ACADEMICA,CO_CURSO,CO_TURNO_ALUNO,CO_GRAU_ACADEMICO,CO_OCDE,CO_ALUNO_CURSO,CO_ALUNO_CURSO_ORIGEM,Cor,Sexo,NU_ANO_ALUNO_NASC,NU_MES_ALUNO_NASC,NU_DIA_ALUNO_NASC,Idade,CO_NACIONALIDADE_ALUNO,CO_PAIS_ORIGEM_ALUNO,UF,CO_MUNICIPIO_NASCIMENTO,IN_ALUNO_DEF_TGD_SUPER,IN_DEF_AUDITIVA,IN_DEF_FISICA,IN_DEF_INTELECTUAL,IN_DEF_MULTIPLA,IN_DEF_SURDEZ,IN_DEF_SURDOCEGUEIRA,IN_DEF_BAIXA_VISAO,IN_DEF_CEGUEIRA,IN_DEF_SUPERDOTACAO,IN_TGD_AUTISMO_INFANTIL,IN_TGD_SINDROME_ASPERGER,IN_TGD_SINDROME_RETT,IN_TGD_TRANSTOR_DESINTEGRATIVO,Situacao,QT_CARGA_HORARIA_TOTAL,QT_CARGA_HORARIA_INTEG,IN_ING_VESTIBULAR,IN_ING_ENEM,IN_ING_AVALIACAO_SERIADA,IN_ING_SELECAO_SIMPLIFICADA,IN_ING_SELECAO_VAGA_REMANESC,IN_ING_SELECAO_VAGA_PROG_ESPEC,IN_ING_TRANSF_EXOFFICIO,IN_ING_DECISAO_JUDICIAL,IN_ING_CONVENIO_PECG,IN_RESERVA_VAGAS,IN_RESERVA_ETNICO,IN_RESERVA_DEFICIENCIA,IN_RESERVA_ENSINO_PUBLICO,IN_RESERVA_RENDA_FAMILIAR,IN_RESERVA_OUTRA,IN_APOIO_SOCIAL,IN_APOIO_ALIMENTACAO,IN_APOIO_BOLSA_PERMANENCIA,IN_APOIO_BOLSA_TRABALHO,IN_APOIO_MATERIAL_DIDATICO,IN_APOIO_MORADIA,IN_APOIO_TRANSPORTE,IN_ATIVIDADE_EXTRACURRICULAR,IN_COMPL_ESTAGIO,IN_COMPL_EXTENSAO,IN_COMPL_MONITORIA,IN_COMPL_PESQUISA,IN_BOLSA_ESTAGIO,IN_BOLSA_EXTENSAO,IN_BOLSA_MONITORIA,IN_BOLSA_PESQUISA,CO_TIPO_ESCOLA_ENS_MEDIO,IN_ALUNO_PARFOR,CO_SEMESTRE_CONCLUSAO,CO_SEMESTRE_REFERENCIA,IN_MOBILIDADE_ACADEMICA,CO_MOBILIDADE_ACADEMICA,CO_MOBILIDADE_ACADEMICA_INTERN,CO_IES_DESTINO,CO_PAIS_DESTINO,IN_MATRICULA,IN_CONCLUINTE,IN_INGRESSO_TOTAL,ANO_INGRESSO,ANO_RELATORIO
355,2,1,1,146,4,1,322B01,20608070,,Nao quis declarar,feminino,1996,7,21,19,1,10,Ceará,2304400.0,0,,,,,,,,,,,,,,Cursando,2700,180,0,0,1,0,0,0,0,0,0.0,1,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
356,2,1,1,146,4,1,322B01,14243517,,Nao quis declarar,feminino,1997,1,17,18,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
357,2,1,1,146,4,1,322B01,14243678,,Parda,feminino,1997,3,5,18,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,0,0,1,0,0,0,0,0,0.0,1,0.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
358,2,1,1,146,4,1,322B01,27837898,,Parda,feminino,1997,2,5,18,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Desvinculado,2700,270,0,0,1,0,0,0,0,0,0.0,1,1.0,0.0,1.0,1.0,0.0,0,,,,,,,0,,,,,,,,,1,,,1,,,,,,0,0,1,2015,2015
359,2,1,1,146,4,1,322B01,15268599,,Nao quis declarar,feminino,1996,8,16,19,1,10,Maranhão,2101608.0,0,,,,,,,,,,,,,,Cursando,2700,270,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,1,2015,2015
360,2,1,1,146,4,1,322B01,14243857,,Nao quis declarar,feminino,1997,9,4,18,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
361,2,1,1,146,4,1,322B01,14244680,,Nao quis declarar,nao declarado,1997,5,5,18,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
362,2,1,1,146,4,1,322B01,14244777,,Nao quis declarar,feminino,1996,11,19,19,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,0,0,1,0,0,0,0,0,0.0,1,0.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
363,2,1,1,146,4,1,322B01,14244864,,Preta,nao declarado,1997,10,10,18,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,0,0,1,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
364,2,1,1,146,4,1,322B01,14244979,,Nao quis declarar,feminino,1997,6,20,18,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,1,2015,2015
365,2,1,1,146,4,1,322B01,14245001,,Parda,feminino,1996,10,1,19,1,10,Rio de Janeiro,3304557.0,0,,,,,,,,,,,,,,Cursando,2700,270,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,1,2015,2015
366,2,1,1,146,4,1,322B01,14245596,,Preta,nao declarado,1996,12,23,19,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,1,2015,2015
367,2,1,1,146,4,1,322B01,14245794,,Parda,feminino,1997,10,31,18,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,0,0,1,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,,,,,,0,,,2,0.0,,,,,1,0,1,2015,2015
368,2,1,1,146,4,1,322B01,14245835,,Parda,feminino,1996,10,25,19,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Trancado,2700,270,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,1,2015,2015
369,2,1,1,146,4,1,322B01,14245884,,Branca,feminino,1997,5,24,18,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,0,0,1,0,0,0,0,0,0.0,1,0.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
370,2,1,1,146,4,1,322B01,14245962,,Nao quis declarar,nao declarado,1997,5,22,18,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,0,0,1,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
371,2,1,1,146,4,1,322B01,14246044,,Nao quis declarar,nao declarado,1997,2,10,18,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,180,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
372,2,1,1,146,4,1,322B01,14246136,,Nao quis declarar,feminino,1997,12,18,18,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,210,0,0,1,0,0,0,0,0,0.0,1,0.0,0.0,1.0,1.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
373,2,1,1,146,4,1,322B01,14246340,,Nao quis declarar,feminino,1996,11,25,19,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
374,2,1,1,146,4,1,322B01,14248179,,Nao quis declarar,feminino,1996,9,4,19,1,10,Rio de Janeiro,3304557.0,0,,,,,,,,,,,,,,Desvinculado,2700,270,0,1,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,1,2015,2015
375,2,1,1,146,4,1,322B01,14249214,,Branca,nao declarado,1997,8,19,18,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Trancado,2700,330,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,,,,,,0,0,1,2015,2015
376,2,1,1,146,4,1,322B01,14249666,,Preta,nao declarado,1975,11,4,40,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,180,0,1,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,1.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
377,2,1,1,146,4,1,322B01,14249822,,Nao quis declarar,feminino,1997,3,4,18,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,1,2015,2015
378,2,1,1,146,4,1,322B01,27838772,,Branca,feminino,1996,10,7,19,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Desvinculado,2700,390,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,1,,,,,,0,0,1,2015,2015
379,2,1,1,146,4,1,322B01,14375715,,Nao quis declarar,nao declarado,1997,7,24,18,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,1,2015,2015
380,2,1,1,146,4,1,322B01,20609121,,Parda,feminino,1997,4,22,18,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,360,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,1.0,0.0,0.0,0.0,1.0,,,,0,,,2,0.0,,,,,1,0,1,2015,2015
381,2,1,1,146,4,1,322B01,14376801,,Nao quis declarar,feminino,1998,4,29,17,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,1,2015,2015
382,2,1,1,146,4,1,322B01,14376818,,Branca,feminino,1995,10,22,20,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,1,2015,2015
383,2,1,1,146,4,1,322B01,14377107,,Branca,feminino,1997,8,25,18,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,1,0.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
384,2,1,1,146,4,1,322B01,15270004,,Nao quis declarar,feminino,1998,1,25,17,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
385,2,1,1,146,4,1,322B01,14377255,,Preta,nao declarado,1994,12,4,21,1,10,Bahia,2921708.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
386,2,1,1,146,4,1,322B01,14377384,,Branca,feminino,1995,3,13,20,1,10,Bahia,2929255.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
387,2,1,1,146,4,1,322B01,14377588,,Preta,feminino,1996,10,24,19,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
388,2,1,1,146,4,1,322B01,14377698,,Branca,feminino,1995,11,10,20,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,1,2015,2015
389,2,1,1,146,4,1,322B01,15270093,,Branca,nao declarado,1994,12,29,21,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,1,0.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
390,2,1,1,146,4,1,322B01,14383345,,Nao quis declarar,feminino,1997,7,22,18,1,10,Goiás,5208707.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
391,2,1,1,146,4,1,322B01,14383422,,Nao quis declarar,feminino,1996,2,13,19,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
392,2,1,1,146,4,1,322B01,14383430,,Nao quis declarar,feminino,1997,2,26,18,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
393,2,1,1,146,4,1,322B01,14383443,,Nao quis declarar,feminino,1996,8,22,19,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
394,2,1,1,146,4,1,322B01,14383519,,Nao quis declarar,feminino,1995,5,17,20,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,1,2015,2015
395,2,1,1,146,4,1,322B01,14383794,,Nao quis declarar,feminino,1997,7,3,18,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
396,2,1,1,146,4,1,322B01,14384007,,Nao quis declarar,feminino,1997,1,21,18,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
397,2,1,1,146,4,1,322B01,14384188,,Nao quis declarar,feminino,1997,1,27,18,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
398,2,1,1,146,4,1,322B01,14384199,,Branca,feminino,1996,8,4,19,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,1,2015,2015
399,2,1,1,146,4,1,322B01,14384241,,Nao quis declarar,feminino,1995,8,29,20,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
400,2,1,1,146,4,1,322B01,14384292,,Preta,nao declarado,1995,6,19,20,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
401,2,1,1,146,4,1,322B01,14384371,,Nao quis declarar,feminino,1996,5,19,19,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,1,2015,2015
402,2,1,1,146,4,1,322B01,14384534,,Branca,feminino,1993,5,5,22,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
403,2,1,1,146,4,1,322B01,14384880,,Nao quis declarar,feminino,1997,6,30,18,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
404,2,1,1,146,4,1,322B01,14384936,,Branca,feminino,1990,10,18,25,1,10,Piauí,2203701.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
405,2,1,1,146,4,1,322B01,14384938,,Nao quis declarar,nao declarado,1996,12,11,19,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
406,2,1,1,146,4,1,322B01,14385018,,Nao quis declarar,nao declarado,1997,4,23,18,1,10,Espírito Santo,3205309.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
407,2,1,1,146,4,1,322B01,14385079,,Parda,feminino,1996,10,10,19,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,1,2015,2015
408,2,1,1,146,4,1,322B01,14385185,,Nao quis declarar,feminino,1995,9,26,20,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,1,2015,2015
409,2,1,1,146,4,1,322B01,14385374,,Nao quis declarar,feminino,1997,5,16,18,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
410,2,1,1,146,4,1,322B01,14385591,,Branca,feminino,1996,8,1,19,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,1,2015,2015
411,2,1,1,146,4,1,322B01,14385833,,Nao quis declarar,feminino,1966,6,13,49,1,10,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
412,2,1,1,146,4,1,322B01,12376997,,Preta,feminino,1994,1,28,22,1,76,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Trancado,2700,2700,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,2009,2016
413,2,1,1,146,4,1,322B01,13034416,,Branca,nao declarado,1989,10,31,27,1,76,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,1530,0,1,0,0,0,0,0,0,0.0,0,,,,,,1,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,0.0,1.0,,,,1,,,2,0.0,,,,,1,0,0,2012,2016
414,2,1,1,146,4,1,322B01,13030174,,Parda,nao declarado,1991,5,16,25,1,76,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,2580,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2011,2016
415,2,1,1,146,4,1,322B01,13034474,,Branca,nao declarado,1990,2,9,26,1,76,Paraná,4106902.0,0,,,,,,,,,,,,,,Cursando,2700,1590,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2012,2016
416,2,1,1,146,4,1,322B01,12956532,,Branca,nao declarado,1987,5,3,29,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1290,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,0,2014,2016
417,2,1,1,146,4,1,322B01,12379328,,Nao quis declarar,feminino,1990,8,5,26,1,76,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,2490,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,0,2015,2016
418,2,1,1,146,4,1,322B01,13069794,,Branca,feminino,1990,5,31,26,1,76,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Desvinculado,2700,2670,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,,,,,,0,0,0,2010,2016
419,2,1,1,146,4,1,322B01,12780926,,Branca,feminino,1989,12,3,27,1,76,Mato Grosso do Sul,5003306.0,0,,,,,,,,,,,,,,Cursando,2700,1920,0,0,0,0,1,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2015,2016
420,2,1,1,146,4,1,322B01,13071241,,Nao quis declarar,nao declarado,1986,8,13,30,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,1560,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,,,,,,0,0,0,2014,2016
421,2,1,1,146,4,1,322B01,12950145,,Parda,nao declarado,1988,9,29,28,1,76,Ceará,2313401.0,0,,,,,,,,,,,,,,Cursando,2700,300,0,1,0,0,0,0,0,0,0.0,0,,,,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2014,2016
422,2,1,1,146,4,1,322B01,13015781,,Preta,feminino,1988,5,5,28,1,76,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Trancado,2700,270,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,2015,2016
423,2,1,1,146,4,1,322B01,12377271,,Branca,nao declarado,1986,1,18,30,1,76,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,1,,,,,,1,1,0,2009,2016
424,2,1,1,146,4,1,322B01,12940467,,Nao quis declarar,nao declarado,1969,7,7,47,1,76,Bahia,2927408.0,0,,,,,,,,,,,,,,Cursando,2700,1530,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,0,2014,2016
425,2,1,1,146,4,1,322B01,12975612,,Branca,nao declarado,1988,6,9,28,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,1,2016,2016
426,2,1,1,146,4,1,322B01,13105277,,Parda,feminino,1980,1,17,36,1,76,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,2730,0,0,0,0,1,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2013,2016
427,2,1,1,146,4,1,322B01,13074136,,Preta,feminino,1984,4,15,32,1,76,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,1440,0,1,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2015,2016
428,2,1,1,146,4,1,322B01,12374521,,Nao quis declarar,nao declarado,1985,4,27,31,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,2280,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,1,2016,2016
429,2,1,1,146,4,1,322B01,12374779,,Nao quis declarar,nao declarado,1960,10,3,56,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,2730,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,,,,,,0,0,1,2016,2016
430,2,1,1,146,4,1,322B01,12375297,,Branca,feminino,1988,3,11,28,1,76,Minas Gerais,3136702.0,0,,,,,,,,,,,,,,Formado,2700,2700,0,0,0,0,1,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,,,,,,1,1,0,2015,2016
431,2,1,1,146,4,1,322B01,13065166,,Preta,feminino,1988,7,30,28,1,76,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Trancado,2700,2640,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,,,,,,,0,,,,,,,,,0,,,2,,,,,,0,0,0,2010,2016
432,2,1,1,146,4,1,322B01,12375557,,Parda,nao declarado,1989,12,14,27,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,,,,,,1,1,0,2008,2016
